time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1782702900,24759.3,24764.8,24756.3,24762.3,24758,24719.24867778715,24731.19910737563,24745.696583396002,1
1782703200,24761.8,24769.8,24757.3,24760.8,24758,24719.662123779315,24732.359926694233,24747.135004024953,0
1782703500,24761.3,24776.3,24759.3,24768.3,24758,24720.146082746684,24733.769341333675,24749.15071792734,9
1782703800,24766.3,24771.8,24747.3,24750.3,24758,24720.44612172433,24734.417602457845,24749.260173362833,3
1782704100,24751.8,24752.8,24733.5,24738.9,24758,24720.62974240369,24734.593382753614,24748.27349018542,3
1782704400,24738.4,24746.3,24733.8,24736.3,24758,24720.785665364845,24734.660308920138,24747.133157786808,0
1782704700,24736.8,24756.3,24734.8,24753.8,24750,24721.114166206986,24735.410885040917,24747.768095140444,2
1782705000,24753.3,24777.9,24752.8,24765.8,24750,24721.558801369105,24736.60261503931,24749.485419412784,5
1782705300,24765.3,24769.8,24757.3,24767.3,24750,24722.01393767389,24737.806434057376,24751.182046135375,6
1782705600,24767.7,24768.3,24761.3,24764.8,24750,24722.439669637337,24738.865005270814,24752.47899412248,0
1782705900,24763.8,24765.3,24750.3,24761.2,24750,24722.825344566318,24739.740887417058,24753.309566110816,2
1782706200,24760.7,24763.7,24753.4,24756.5,24750,24723.16041576466,24740.39810751835,24753.613416957407,0
1782706500,24756,24756.5,24744.3,24747.8,24750,24723.405585757053,24740.688377811748,24753.059758199557,9
1782706800,24748.3,24749.8,24738.3,24748.8,24750,24723.65826649579,24741.00648064266,24752.654066942458,1
1782707100,24749.3,24758.3,24743.3,24745.3,24750,24723.873607127673,24741.17485395079,24751.953679614606,1
1782707400,24745.8,24750.8,24741.3,24743.3,24750,24724.066904569187,24741.258193011545,24751.12951965131,1
1782707700,24742.3,24745.8,24736.3,24737.3,24750,24724.19857716054,24741.10296975619,24749.81242254166,0
1782708000,24736.3,24736.8,24728.3,24734.3,24750,24724.299088830583,24740.836186628498,24748.335048966266,0
1782708300,24734.8,24747.8,24731.8,24747.8,24750,24724.532928742716,24741.109277348947,24748.28409192186,0
1782708600,24748.3,24751.3,24740.3,24744.3,24750,24724.729616018907,24741.23440372742,24747.904654595968,3
1782708900,24743.8,24744.3,24730.6,24734.3,24750,24724.824843720213,24740.962466326346,24746.608973205875,0
1782709200,24734.8,24741.8,24720,24733.6,24750,24724.91215870807,24740.673742156687,24745.370023376745,12
1782709500,24733.1,24741.8,24726.8,24735.6,24750,24725.01850538759,24740.474771876034,24744.43954495991,2
1782709800,24737.6,24748.8,24729.3,24748.8,24750,24725.25513717478,24740.801251410307,24744.8548263923,2
1782710100,24748.3,24752.8,24736.8,24739.3,24750,24725.394887053637,24740.742378805982,24744.32579530732,2
1782710400,24740.3,24743.3,24729.3,24738.8,24750,24725.528271262057,24740.6662070881,24743.799529087573,34
1782710700,24738.3,24740.8,24724.8,24732.3,24750,24725.59565164751,24740.338120535624,24742.70433584114,7
1782711000,24732.8,24754.8,24726.3,24753.5,24750,24725.873306854995,24740.85427267148,24743.73249433246,1
1782711300,24752,24757.3,24738.3,24751.3,24750,24726.126308776835,24741.263909037305,24744.45320915794,11
1782711600,24750.8,24773.8,24749.3,24771.8,24750,24726.58077336612,24742.46140280055,24747.057665428612,2
1782711900,24771.3,24773.8,24759.3,24764.8,24758,24726.9610641784,24743.337426220136,24748.747411578268,10
1782712200,24764.3,24790.8,24760.3,24787.9,24758,24727.56742174876,24745.084978133073,24752.476229523196,25
1782712500,24788.8,24798.8,24784.8,24789.8,24758,24728.1866513831,24746.838508402365,24756.03087433051,21
1782712800,24789.8,24797.3,24769.8,24775.3,24758,24728.65544092158,24747.95464532776,24757.866029156176,175
1782713100,24774.8,24774.8,24754.3,24766.3,24758,24729.030013648728,24748.674071001184,24758.669264474636,95
1782713400,24765.8,24784.8,24761.8,24780.2,24758,24729.539167741776,24749.910381942314,24760.71981071515,93
1782713700,24779.7,24786.1,24776.3,24776.8,24758,24730.00942477917,24750.964876768106,24762.251257313706,64
1782714000,24776.3,24781.8,24765.1,24781.8,24758,24730.524753885846,24752.174097287003,24764.11304233145,112
1782714300,24782.3,24793.3,24776.2,24783.8,24758,24731.054855837232,24753.414328765943,24765.987990680835,77
1782714600,24784.4,24784.4,24765.1,24770.8,24758,24731.450329908505,24754.09611979473,24766.44627728266,77
1782714900,24771.3,24773.3,24758.3,24766.8,24758,24731.802067919365,24754.59431117533,24766.479965160503,27
1782715200,24766.3,24774.8,24755.2,24755.8,24758,24732.040853313203,24754.641593090022,24765.462825621405,65
1782715500,24754.8,24759.8,24745.3,24751.8,24750,24732.237461737946,24754.530158066886,24764.161604133653,56
1782715800,24752.3,24765.8,24749.8,24754.8,24750,24732.461964606224,24754.54074010348,24763.27002278759,38
1782716100,24754.3,24758.3,24737.9,24754.3,24750,24732.679258490738,24754.531299315106,24762.415734903057,82
1782716400,24754.3,24766.8,24685.4,24709.6,24750,24732.449614127647,24752.76928757726,24757.38566491229,991
1782716700,24709.1,24722.7,24681.9,24711.6,24750,24732.242155280604,24751.154805711485,24753.025125396834,282
1782717000,24712.7,24727.8,24696.4,24719.3,24750,24732.113377616122,24749.905597644367,24749.813208692372,261
1782717300,24719.8,24736.8,24710.4,24713.8,24750,24731.931154953276,24748.489691854393,24746.3833792931,274
1782717600,24714.3,24731.6,24712.1,24720.2,24750,24731.814427043293,24747.380292173828,24743.889724122328,142
1782717900,24720.5,24749.3,24706.8,24737.1,24750,24731.867019809033,24746.97714346113,24743.243083729725,265
1782718200,24736.7,24747.9,24718.3,24730.8,24750,24731.856402696507,24746.34274567834,24742.058028136416,143
1782718500,24731.3,24748.8,24722.1,24746.8,24750,24732.00509520699,24746.360677220364,24742.50964450438,117
1782718800,24748.1,24770,24745.3,24749.1,24750,24732.175193762145,24746.468101643095,24743.137297408724,198
1782719100,24749.3,24750.9,24711,24721.1,24722,24732.06499282919,24745.47327412768,24741.03850717932,204
1782719400,24720.8,24753.2,24720.1,24745.3,24722,24732.196684442828,24745.46647906385,24741.44436363843,119
1782719700,24744.8,24754.2,24740.4,24742.8,24722,24732.302190070262,24745.361911257423,24741.573471863343,86
1782720000,24742.5,24758,24730.5,24740.5,24722,24732.38376031832,24745.17124807086,24741.471236447785,131
1782720300,24740,24745.3,24717,24730.4,24722,24732.36402140968,24744.59198344063,24740.416832976567,118
1782720600,24732.4,24737.2,24712.5,24734.4,24722,24732.38427990312,24744.19229781551,24739.843801264513,92
1782720900,24733.9,24740.8,24715.4,24725,24722,24732.310804481196,24743.43965868549,24738.430105905987,129
1782721200,24725.4,24726.3,24706,24715,24722,24732.138557670438,24742.324377952726,24736.198667248274,147
1782721500,24714.6,24725.2,24676.8,24676.8,24722,24731.587925255808,24739.7547945036,24730.54165131987,144
1782721800,24678.4,24689.5,24666.6,24688.8,24722,24731.16217475575,24737.756567268163,24726.566255956073,198
1782722100,24688.5,24702.7,24677.7,24680.5,24722,24730.6580735144,24735.51121168902,24722.178993484067,112
1782722400,24679.8,24681.5,24653.6,24662.7,24722,24729.98187377794,24732.655870054157,24716.514327437966,156
1782722700,24662.6,24685.4,24659.8,24665.3,24658,24729.33827304383,24730.014463385367,24711.636772443875,165
1782723000,24664.6,24676.8,24659.3,24660.5,24658,24728.653315103096,24727.288405997704,24706.766603639695,100
1782723300,24660.1,24664.6,24647.2,24647.7,24658,24727.84780948018,24724.16729203701,24701.141212816867,121
1782723600,24647.2,24670.4,24644,24668.4,24658,24727.25628898784,24721.98033940811,24698.023002072405,99
1782723900,24667.9,24686.8,24659.9,24664.1,24658,24726.62786820189,24719.710522176418,24694.79223997027,113
1782724200,24664.5,24681.3,24661.6,24677.3,24658,24726.137043642666,24718.04736444401,24693.126312354052,106
1782724500,24676.8,24692.3,24666.6,24687.3,24658,24725.750605397465,24716.841585446207,24692.57142546319,88
1782724800,24688.4,24701.7,24685.1,24692.4,24658,24725.41875857759,24715.883091899297,24692.5550992286,79
1782725100,24692.9,24713.8,24688.4,24713.3,24658,24725.298173915126,24715.781794177758,24694.530804063972,63
1782725400,24713.8,24717.8,24697.3,24700.3,24658,24725.049435866218,24715.174664994316,24695.080251295974,141
1782725700,24700.8,24712.3,24687.9,24702.7,24658,24724.827053419787,24714.68546244552,24695.805941648738,78
1782726000,24703.4,24705.5,24685.6,24693,24658,24724.510366321083,24713.83505215354,24695.538709110762,88
1782726300,24692.7,24694.9,24672.7,24683.1,24688,24724.098322875103,24712.629755990656,24694.354070147834,49
1782726600,24682.8,24693.5,24665.5,24677.4,24688,24723.633662946,24711.2481969322,24692.73939680042,111
1782726900,24677.9,24689.3,24671.2,24684.4,24688,24723.24327824007,24710.19532646427,24691.945168533715,51
1782727200,24683.9,24687.7,24671.4,24681.9,24688,24722.83190233718,24709.085705818612,24690.98848581622,55
1782727500,24682.4,24683.7,24668.7,24680.6,24688,24722.411684403476,24707.96861931592,24689.999106214673,52
1782727800,24681.8,24687.9,24670.3,24673.9,24688,24721.92898107608,24706.632595029023,24688.46585800375,67
1782728100,24674.4,24674.8,24652.7,24669.4,24688,24721.406304647462,24705.17249326318,24686.650062003395,61
1782728400,24668.8,24676.2,24658,24660.1,24688,24720.796291665894,24703.40494450776,24684.121484669737,66
1782728700,24659.1,24680.2,24658.2,24679.7,24688,24720.38737334086,24702.47533884079,24683.700390891667,67
1782729000,24678.4,24680.9,24660.2,24667.7,24688,24719.86312086981,24701.111600062723,24682.17654414008,65
1782729300,24667.2,24687.7,24662.4,24687.7,24688,24719.54308981638,24700.585654962222,24682.702587555308,61
1782729600,24689.4,24697,24681.1,24686.8,24688,24719.21728792766,24700.045041042136,24683.092817311946,147
1782729900,24687.8,24690.1,24662.1,24682.6,24688,24718.852936804,24699.36092178558,24683.045882329858,169
