time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1782695340,24736.8,24743.8,24735.3,24737.8,24722,,24722.16002841665,24728.23010992492,0
1782695400,24738.3,24747.8,24736.8,24746.8,24722,,24723.126301812074,24729.99867088445,3
1782695460,24748.3,24748.3,24737.7,24739.2,24722,,24723.756642917484,24730.874987943076,1
1782695520,24740.2,24740.3,24733.8,24737.3,24722,,24724.287754959936,24731.48689385326,0
1782695580,24736.3,24737.8,24728.8,24730.3,24722,,24724.523529275233,24731.373856343427,0
1782695640,24730.8,24736.3,24730.8,24736.3,24722,,24724.985351656596,24731.84301288215,1
1782695700,24735.8,24738.2,24731.3,24733.6,24722,,24725.323181003398,24732.010344988612,2
1782695760,24731.6,24736.1,24722.1,24722.1,24722,,24725.196781748364,24731.066502608744,0
1782695820,24722.6,24725.8,24712.3,24712.3,24722,,24724.69102560137,24729.279216646006,2
1782695880,24711.8,24717.6,24704.8,24712.8,24722,,24724.224710871902,24727.709767441625,2
1782695940,24712.3,24720.3,24708.3,24719.8,24722,,24724.051192798495,24726.95645625671,3
1782696000,24718.8,24728.3,24710.8,24728.3,24722,,24724.217812688752,24727.08441280369,3
1782696060,24727.8,24738.8,24725.8,24727.8,24722,,24724.358290622527,24727.152563965246,0
1782696120,24726.3,24731.3,24725.3,24728.8,24722,,24724.532475303997,24727.30946263522,2
1782696180,24729.3,24733.3,24728.3,24732.8,24722,,24724.856691958743,24727.832370955675,0
1782696240,24731.8,24734.3,24724.3,24725.8,24722,,24724.89368443095,24727.63881181704,0
1782696300,24726.3,24734.2,24724.7,24726,24722,,24724.937069355226,24727.482734501133,1
1782696360,24726.5,24733.9,24725.3,24732.9,24722,,24725.249341145216,24727.998664548642,0
1782696420,24733.4,24733.4,24718.4,24719.4,24722,,24725.01995521795,24727.179744115438,0
1782696480,24718.9,24726.6,24718.9,24723.6,24722,,24724.9642706996,24726.838816104442,1
1782696540,24723.1,24723.1,24708.6,24712.4,24722,,24724.471554201577,24725.463690761164,0
1782696600,24712.9,24713.3,24696.8,24709.8,24722,,24723.896199134848,24723.971910688673,3
1782696660,24709.3,24713.8,24704.3,24705.8,24722,,24723.186544266813,24722.24125252785,1
1782696720,24706.3,24721.8,24706.3,24719.3,24722,,24723.034130766155,24721.96113323948,0
1782696780,24719.8,24719.8,24706.2,24709.5,24722,,24722.50338054003,24720.774358645245,3
1782696840,24708,24712.5,24704.3,24707.3,24722,,24721.90716953846,24719.49108639332,0
1782696900,24706.8,24723.8,24703.8,24722.3,24722,,24721.922574654596,24719.758601974907,2
1782696960,24721.8,24728.3,24717.3,24726.8,24722,,24722.113846236767,24720.42921131063,0
1782697020,24724.8,24732.3,24715.3,24719.3,24722,,24722.00349932552,24720.321667376284,0
1782697080,24717.8,24724.8,24712.3,24723.3,24722,,24722.054342489228,24720.605318102353,0
1782697140,24722.8,24731.8,24720.8,24728.3,24722,,24722.299270234747,24721.338144949746,0
1782697200,24727.8,24732.3,24726.8,24730.3,24722,,24722.613024343187,24722.19165495453,0
1782697260,24728.8,24739.8,24728.8,24739.8,24722,,24723.28702338855,24723.868640196957,0
1782697320,24739.3,24740.3,24733.8,24734.8,24722,,24723.73851266743,24724.90972208296,0
1782697380,24735.3,24735.8,24729.8,24730.8,24722,,24724.015433739296,24725.4707009322,0
1782697440,24729.1,24731.6,24725.1,24731.3,24722,,24724.30110300442,24726.025872271992,0
1782697500,24730.8,24731.8,24713.2,24716.7,24722,,24724.00302053366,24725.137693960372,0
1782697560,24717.2,24720.7,24713.4,24714.3,24722,,24723.622509924495,24724.105532630812,0
1782697620,24714.8,24719.8,24712.3,24714.3,24722,,24723.256921300006,24723.17167238026,0
1782697680,24715.3,24718.8,24713.3,24717.3,24722,,24723.023316543142,24722.6124654869,0
1782697740,24716.8,24718.8,24712.3,24718.8,24722,,24722.857696286548,24722.249373535768,0
1782697800,24719.8,24722.8,24715.8,24721.8,24722,,24722.8162180008,24722.20657605617,0
1782697860,24720.8,24722.7,24712.7,24717.2,24722,,24722.595974157633,24721.729759288915,1
1782697920,24718.7,24724.2,24715.2,24721.2,24722,,24722.54123007302,24721.679306023303,0
1782697980,24720.7,24724.3,24714.6,24716.1,24722,,24722.288632815256,24721.147943544893,0
1782698040,24716.6,24723.1,24716.6,24721.6,24722,,24722.261627606815,24721.190996540616,1
1782698100,24721.1,24724.6,24719.6,24722.1,24722,,24722.25528926929,24721.277568298654,0
1782698160,24721.6,24727.8,24720.3,24723.3,24722,,24722.296258317554,24721.47018084164,0
1782698220,24722.8,24724.3,24718.8,24723.3,24722,,24722.335620736474,24721.64444933291,0
1782698280,24722.8,24729.8,24721.8,24729.3,24722,,24722.60873364877,24722.37354939644,0
1782698340,24728.8,24729.3,24720.8,24722.3,24722,,24722.596626446855,24722.366544692017,0
1782698400,24722.8,24725.8,24719.3,24720.3,24722,,24722.506562664625,24722.169730911824,1
1782698460,24719.8,24729.3,24719.8,24723.3,24722,,24722.53767785425,24722.277375586888,1
1782698520,24722.8,24731.9,24721.8,24729.9,24722,,24722.82639636977,24723.003339816707,1
1782698580,24728.9,24731.4,24716.4,24716.9,24722,,24722.593988668992,24722.422069357974,0
1782698640,24716.4,24721.1,24711.9,24718.6,24722,,24722.437361662363,24722.05806275245,2
1782698700,24719.1,24726.1,24717.6,24724.6,24722,,24722.52217100894,24722.300152014122,0
1782698760,24724.1,24724.1,24710.9,24713.4,24722,,24722.16443881251,24721.452518488968,1
1782698820,24714.4,24720.2,24710.7,24711.7,24722,,24721.754068662998,24720.523707204306,0
1782698880,24712.2,24712.2,24705.2,24705.2,24722,,24721.104889499744,24719.064306518183,1
1782698940,24705.7,24709.7,24705.7,24709.2,24722,,24720.63803108799,24718.124848754545,0
