time,open,high,low,close
1767969600,25257.07,25262.77,25230.62,25230.62
1767969900,25230.7,25238.24,25222.75,25230.42
1767970200,25229.94,25234.81,25216.5,25229.48
1767970500,25229.58,25230.16,25216.68,25222.83
1767970800,25224.45,25230.18,25176.22,25176.22
1767971100,25176.11,25179.3,25138.89,25154.99
1767971400,25154.31,25169.71,25147.77,25169.4
1767971700,25171.08,25183.77,25170.11,25178.67
1767972000,25180.5,25224.33,25179.49,25221.06
1767972300,25220.53,25248.0,25217.16,25238.66
1767972600,25238.67,25247.98,25222.71,25245.37
1767972900,25245.33,25253.21,25234.92,25234.92
1767973200,25234.89,25237.09,25226.24,25231.53
1767973500,25230.93,25238.53,25226.1,25229.72
1767973800,25229.64,25241.27,25227.63,25235.73
1767974100,25236.23,25244.58,25232.85,25242.46
1767974400,25242.45,25250.47,25230.03,25233.89
1767974700,25233.66,25237.8,25226.76,25230.86
1767975000,25230.78,25244.38,25225.56,25244.38
1767975300,25244.4,25256.6,25240.81,25254.06
1767975600,25253.97,25270.63,25253.97,25260.11
1767975900,25259.51,25259.51,25251.87,25256.67
1768204800,25248.37,25260.59,25241.34,25260.59
1768205100,25261.16,25262.67,25246.17,25260.14
1768205400,25260.07,25275.48,25256.65,25266.52
1768205700,25266.34,25283.73,25256.33,25257.01
1768206000,25256.48,25272.67,25251.63,25256.69
1768206300,25256.37,25261.59,25249.96,25251.22
1768206600,25250.27,25256.77,25236.88,25253.36
1768206900,25252.72,25263.99,25245.77,25247.56
1768207200,25247.79,25259.0,25242.88,25258.33
1768207500,25258.24,25262.38,25244.9,25247.71
1768207800,25247.61,25259.28,25246.22,25258.85
1768208100,25258.31,25284.91,25257.73,25270.9
1768208400,25270.88,25292.04,25267.57,25291.13
1768208700,25291.36,25295.31,25278.94,25281.61
1768209000,25282.86,25288.92,25272.93,25283.3
1768209300,25283.27,25286.8,25278.47,25283.57
1768209600,25283.62,25288.16,25277.84,25277.84
1768209900,25277.46,25278.05,25267.89,25278.05
1768210200,25277.9,25284.54,25273.03,25275.97
1768210500,25275.87,25284.33,25271.91,25283.48
1768210800,25283.04,25293.57,25282.96,25289.32
1768211100,25289.51,25293.59,25283.63,25288.25
1768211400,25288.16,25289.11,25274.27,25284.32
1768211700,25284.53,25289.75,25277.83,25282.11
1768212000,25282.66,25285.07,25276.34,25281.66
1768212300,25281.47,25282.62,25272.35,25281.95
1768212600,25281.84,25290.79,25275.22,25289.98
1768212900,25289.8,25294.09,25284.9,25287.15
1768213200,25285.44,25287.48,25282.17,25283.6
1768213500,25283.78,25291.02,25281.12,25288.99
1768213800,25289.4,25308.65,25285.62,25307.49
1768214100,25306.95,25322.13,25306.0,25320.91
1768214400,25321.05,25324.76,25317.56,25317.56
1768214700,25317.34,25326.96,25316.33,25322.32
1768215000,25321.56,25329.4,25320.56,25327.55
1768215300,25327.39,25328.1,25308.79,25308.79
1768215600,25309.61,25319.66,25309.51,25319.21
1768215900,25319.11,25326.28,25318.71,25322.65
1768216200,25322.03,25338.94,25322.03,25337.63
1768216500,25337.76,25351.93,25337.76,25345.69
1768216800,25345.32,25350.04,25338.29,25344.16
1768217100,25345.69,25353.85,25343.32,25353.24
1768217400,25352.78,25355.14,25349.76,25354.06
1768217700,25354.09,25354.09,25341.59,25342.96
1768218000,25343.1,25345.64,25337.31,25337.31
1768218300,25337.4,25344.99,25336.71,25343.37
1768218600,25343.27,25348.86,25339.44,25348.84
1768218900,25348.92,25354.93,25347.52,25354.48
1768219200,25354.85,25371.66,25352.99,25371.66
1768219500,25371.53,25385.32,25371.39,25382.61
1768219800,25382.76,25389.74,25374.62,25375.93
1768220100,25374.97,25381.76,25372.65,25378.83
1768220400,25378.82,25382.02,25376.86,25380.96
1768220700,25381.08,25381.55,25370.08,25370.25
1768221000,25369.72,25380.59,25367.9,25379.0
1768221300,25378.91,25383.42,25377.72,25383.07
1768221600,25383.23,25383.24,25375.22,25377.56
1768221900,25378.04,25397.87,25378.04,25395.79
1768222200,25394.34,25400.2,25394.23,25400.2
1768222500,25400.39,25410.22,25400.13,25409.48
1768222800,25409.09,25411.07,25391.03,25391.03
1768223100,25390.85,25394.93,25381.48,25381.48
1768223400,25381.3,25389.49,25381.3,25386.98
1768223700,25387.25,25389.1,25373.9,25373.9
1768224000,25374.14,25381.67,25348.57,25348.57
1768224300,25347.43,25364.89,25347.05,25360.61
1768224600,25362.15,25365.55,25351.57,25351.57
1768224900,25351.74,25356.58,25348.95,25355.49
1768225200,25355.59,25357.5,25346.38,25357.28
1768225500,25356.78,25359.86,25353.05,25357.74
1768225800,25358.39,25361.09,25354.63,25360.21
1768226100,25360.31,25364.21,25355.71,25355.71
1768226400,25355.47,25361.14,25351.18,25351.56
1768226700,25352.23,25356.38,25348.3,25351.16
1768227000,25349.27,25367.59,25343.77,25367.39
1768227300,25367.66,25369.22,25361.1,25368.08
1768227600,25368.09,25382.38,25368.09,25378.54
1768227900,25378.44,25388.35,25376.94,25386.67
1768228200,25385.65,25386.35,25364.63,25367.7
1768228500,25368.11,25384.93,25367.82,25384.93
1768228800,25386.49,25407.74,25383.38,25405.17
1768229100,25404.64,25410.68,25400.39,25402.38
1768229400,25401.95,25408.35,25398.72,25407.29
1768229700,25407.55,25412.43,25400.74,25411.33
1768230000,25411.0,25414.83,25392.74,25394.64
1768230300,25394.56,25396.99,25377.13,25377.13
1768230600,25376.93,25380.52,25369.79,25376.19
1768230900,25376.15,25383.44,25368.62,25381.12
1768231200,25381.42,25385.55,25369.67,25384.74
1768231500,25384.91,25400.67,25383.12,25395.71
1768231800,25395.62,25403.93,25392.56,25403.93
1768232100,25403.52,25403.52,25383.34,25386.23
1768232400,25385.04,25385.84,25376.48,25378.39
1768232700,25378.55,25384.42,25375.09,25377.81
1768233000,25377.92,25396.76,25373.2,25396.67
1768233300,25396.93,25417.34,25396.83,25417.18
1768233600,25416.9,25421.42,25406.87,25414.43
1768233900,25413.34,25419.09,25392.14,25400.64
1768234200,25399.55,25408.48,25395.19,25408.48
1768234500,25408.85,25420.17,25407.19,25411.35
1768234800,25411.44,25413.26,25399.84,25403.81
1768235100,25403.91,25404.55,25392.6,25397.54
1768291200,25408.37,25410.97,25393.56,25401.1
1768291500,25401.87,25416.64,25400.59,25409.8
1768291800,25410.65,25414.55,25395.66,25400.24
1768292100,25400.13,25417.19,25396.3,25407.92
1768292400,25407.99,25412.91,25400.84,25407.62
1768292700,25407.06,25423.48,25401.87,25423.48
1768293000,25425.47,25428.43,25416.23,25423.01
1768293300,25423.27,25424.65,25401.06,25401.06
1768293600,25401.16,25405.52,25392.9,25403.67
1768293900,25403.19,25409.88,25393.84,25403.85
1768294200,25404.13,25417.05,25404.1,25413.6
1768294500,25413.73,25414.7,25400.56,25403.32
1768294800,25402.98,25414.55,25402.36,25406.76
1768295100,25404.53,25405.54,25388.79,25394.27
1768295400,25394.24,25394.24,25375.69,25376.04
1768295700,25375.67,25381.26,25369.57,25381.26
1768296000,25381.24,25389.34,25377.54,25386.35
1768296300,25386.37,25389.04,25380.69,25384.12
1768296600,25386.78,25388.78,25377.85,25386.4
1768296900,25386.44,25387.82,25379.34,25379.76
1768297200,25379.97,25382.14,25371.67,25372.91
1768297500,25373.45,25374.86,25363.47,25369.85
1768297800,25369.9,25371.6,25364.82,25368.14
1768298100,25367.8,25377.01,25366.8,25373.37
1768298400,25372.82,25373.43,25361.53,25361.65
1768298700,25361.53,25362.78,25349.77,25349.77
1768299000,25348.18,25355.89,25347.33,25350.71
1768299300,25350.89,25351.66,25338.3,25351.66
1768299600,25352.2,25358.59,25344.72,25345.15
1768299900,25345.09,25351.01,25341.16,25341.7
1768300200,25341.92,25364.32,25341.82,25354.3
1768300500,25354.48,25364.51,25350.96,25350.96
1768300800,25351.05,25355.7,25349.34,25352.34
1768301100,25352.13,25353.0,25346.08,25349.81
1768301400,25350.5,25362.55,25348.44,25359.83
1768301700,25359.92,25364.26,25358.67,25363.17
1768302000,25363.7,25372.01,25354.53,25360.12
1768302300,25360.01,25368.69,25355.73,25368.42
1768302600,25367.6,25370.97,25361.49,25361.77
1768302900,25362.27,25370.47,25360.79,25366.9
1768303200,25367.0,25367.77,25361.38,25367.63
1768303500,25367.51,25374.11,25366.42,25371.81
1768303800,25371.6,25373.82,25368.06,25368.06
1768304100,25369.15,25370.85,25365.49,25370.13
1768304400,25369.87,25377.14,25369.87,25374.61
1768304700,25374.54,25381.49,25371.98,25379.83
1768305000,25379.93,25379.93,25368.81,25376.55
1768305300,25376.64,25384.36,25375.7,25383.53
1768305600,25383.63,25396.75,25383.63,25384.76
1768305900,25385.64,25386.34,25375.02,25379.31
1768306200,25379.22,25393.64,25379.22,25393.64
1768306500,25393.74,25408.89,25392.76,25408.89
1768306800,25409.21,25410.67,25400.92,25401.84
1768307100,25401.68,25403.92,25396.81,25401.37
1768307400,25401.82,25404.2,25400.07,25403.33
1768307700,25403.37,25406.81,25401.7,25404.0
1768308000,25403.56,25415.72,25402.69,25415.45
1768308300,25415.43,25419.77,25412.32,25414.19
1768308600,25414.07,25427.17,25414.07,25426.18
1768308900,25426.5,25430.89,25419.35,25430.65
1768309200,25430.62,25440.19,25430.62,25440.16
1768309500,25440.01,25441.65,25434.07,25438.0
1768309800,25438.96,25445.29,25436.63,25437.71
1768310100,25438.48,25442.4,25433.56,25438.12
1768310400,25436.85,25444.01,25436.85,25439.54
1768310700,25440.35,25440.69,25435.72,25438.99
1768311000,25438.96,25484.17,25438.96,25461.0
1768311300,25461.13,25466.92,25441.26,25451.99
1768311600,25451.97,25459.71,25447.51,25452.38
1768311900,25452.43,25461.27,25451.81,25457.93
1768312200,25458.12,25460.66,25443.51,25449.66
1768312500,25449.77,25461.94,25449.77,25456.19
1768312800,25456.1,25476.88,25456.01,25475.19
1768313100,25475.07,25489.05,25473.02,25485.23
1768313400,25485.76,25505.23,25485.76,25503.8
1768313700,25503.83,25507.79,25499.6,25501.87
1768314000,25501.57,25501.9,25495.44,25495.44
1768314300,25495.48,25501.98,25486.92,25488.4
1768314600,25489.33,25499.66,25474.05,25480.77
1768314900,25481.05,25501.49,25474.51,25484.6
1768315200,25485.77,25485.77,25451.57,25462.12
1768315500,25461.76,25462.02,25438.56,25440.32
1768315800,25439.72,25445.3,25422.41,25424.79
1768316100,25425.29,25441.17,25425.08,25440.05
1768316400,25439.36,25439.36,25397.47,25402.08
1768316700,25402.41,25429.96,25400.5,25415.02
1768317000,25415.16,25420.63,25410.79,25411.78
1768317300,25411.91,25415.0,25404.77,25413.27
1768317600,25414.48,25415.36,25405.42,25409.75
1768317900,25409.72,25413.03,25391.11,25403.02
1768318200,25403.06,25422.62,25401.0,25421.05
1768318500,25420.83,25438.97,25419.27,25423.26
1768318800,25423.29,25429.51,25418.25,25420.01
1768319100,25419.78,25419.78,25400.87,25400.87
1768319400,25401.39,25423.61,25395.29,25423.15
1768319700,25422.83,25432.15,25421.22,25430.28
1768320000,25430.64,25431.75,25417.77,25430.05
1768320300,25430.0,25435.94,25422.72,25425.06
1768320600,25425.09,25425.37,25413.19,25421.45
1768320900,25420.98,25436.1,25420.65,25434.54
1768321200,25434.17,25434.32,25411.69,25412.91
1768321500,25414.96,25414.96,25392.06,25411.11
1768377600,25429.75,25434.72,25420.92,25421.27
1768377900,25421.98,25438.28,25416.15,25433.95
1768378200,25434.05,25449.09,25432.94,25445.9
1768378500,25446.68,25461.36,25438.68,25448.13
1768378800,25450.26,25451.84,25433.45,25443.08
1768379100,25441.88,25446.78,25433.11,25445.36
1768379400,25445.29,25449.42,25437.3,25442.15
1768379700,25442.47,25446.68,25424.73,25424.73
1768380000,25424.56,25426.36,25410.97,25418.37
1768380300,25418.27,25423.84,25412.44,25418.2
1768380600,25417.33,25420.45,25406.54,25420.25
1768380900,25420.69,25438.97,25417.47,25433.3
1768381200,25433.76,25439.5,25422.64,25423.67
1768381500,25423.64,25423.67,25399.11,25399.11
1768381800,25398.72,25404.53,25390.19,25397.17
1768382100,25397.6,25397.6,25387.99,25389.11
1768382400,25389.19,25402.09,25386.27,25402.09
1768382700,25402.86,25412.76,25402.05,25405.49
1768383000,25405.9,25413.68,25403.22,25413.58
1768383300,25413.11,25416.55,25398.15,25406.82
1768383600,25405.95,25408.25,25398.37,25398.43
1768383900,25398.06,25402.23,25393.21,25395.57
1768384200,25394.82,25396.96,25385.67,25396.96
1768384500,25396.82,25400.4,25391.37,25399.14
1768384800,25399.51,25409.03,25399.08,25405.4
1768385100,25405.04,25410.04,25399.21,25401.96
1768385400,25401.9,25402.67,25389.66,25389.66
1768385700,25389.13,25389.28,25375.63,25375.63
1768386000,25376.12,25376.12,25354.79,25359.02
1768386300,25359.55,25362.84,25352.21,25356.09
1768386600,25356.52,25357.23,25321.13,25325.59
1768386900,25324.99,25338.33,25318.57,25337.93
1768387200,25336.75,25340.34,25319.89,25323.45
1768387500,25323.92,25330.15,25318.87,25326.03
1768387800,25325.48,25336.03,25324.3,25328.05
1768388100,25328.13,25345.34,25326.79,25337.32
1768388400,25336.44,25336.55,25322.59,25323.19
1768388700,25323.16,25337.83,25314.78,25337.77
1768389000,25338.88,25346.22,25333.88,25333.88
1768389300,25334.09,25335.04,25319.69,25320.98
1768389600,25321.17,25332.73,25321.17,25328.31
1768389900,25328.86,25334.74,25325.33,25325.33
1768390200,25325.79,25333.24,25325.79,25326.66
1768390500,25326.8,25332.28,25316.07,25317.81
1768390800,25318.16,25320.16,25300.73,25305.97
1768391100,25306.07,25316.82,25303.6,25316.82
1768391400,25317.08,25324.97,25317.08,25318.89
1768391700,25319.42,25321.99,25314.56,25315.59
1768392000,25315.05,25315.32,25298.86,25303.92
1768392300,25303.89,25308.75,25300.7,25307.43
1768392600,25307.48,25322.9,25307.4,25320.2
1768392900,25320.02,25320.88,25314.93,25319.36
1768393200,25320.1,25338.02,25320.1,25337.89
1768393500,25337.7,25341.48,25320.13,25321.61
1768393800,25321.65,25338.12,25318.71,25336.05
1768394100,25335.72,25343.94,25335.72,25343.94
1768394400,25344.07,25345.52,25336.32,25345.13
1768394700,25345.23,25349.02,25333.17,25333.3
1768395000,25333.38,25339.91,25330.23,25335.25
1768395300,25332.95,25337.3,25328.71,25335.76
1768395600,25335.6,25346.51,25323.28,25323.28
1768395900,25323.15,25323.8,25296.64,25306.78
1768396200,25307.33,25311.49,25300.66,25301.61
1768396500,25301.97,25319.16,25299.95,25310.68
1768396800,25310.58,25315.73,25302.96,25310.11
1768397100,25309.61,25309.61,25302.27,25303.49
1768397400,25303.41,25311.63,25296.37,25298.2
1768397700,25297.91,25302.98,25291.32,25300.18
1768398000,25299.39,25303.12,25288.48,25293.04
1768398300,25293.57,25294.29,25285.02,25287.69
1768398600,25288.13,25304.65,25288.13,25303.14
1768398900,25303.08,25303.08,25289.66,25292.56
1768399200,25293.09,25309.43,25292.3,25306.99
1768399500,25306.91,25312.77,25301.1,25311.39
1768399800,25312.24,25321.69,25306.44,25321.69
1768400100,25321.57,25328.77,25319.69,25320.22
1768400400,25320.27,25320.27,25307.68,25312.1
1768400700,25311.88,25316.35,25299.0,25302.66
1768401000,25305.66,25310.65,25292.05,25307.57
1768401300,25306.6,25323.62,25306.19,25315.98
1768401600,25315.66,25322.6,25292.8,25294.53
1768401900,25295.14,25316.65,25289.54,25307.59
1768402200,25307.4,25311.35,25290.08,25307.32
1768402500,25307.19,25308.19,25286.53,25286.68
1768402800,25290.17,25305.34,25281.17,25305.34
1768403100,25305.44,25322.02,25301.79,25313.38
1768403400,25312.93,25359.46,25306.62,25339.57
1768403700,25339.11,25342.73,25327.65,25334.5
1768404000,25334.59,25335.6,25325.83,25329.52
1768404300,25329.61,25329.75,25310.56,25312.24
1768404600,25312.09,25312.13,25288.14,25298.65
1768404900,25297.01,25299.9,25283.67,25293.0
1768405200,25293.03,25314.08,25291.23,25298.87
1768405500,25298.32,25302.4,25271.72,25272.0
1768405800,25271.92,25288.3,25268.27,25286.99
1768406100,25287.13,25296.2,25279.83,25280.61
1768406400,25282.06,25283.2,25271.42,25281.84
1768406700,25281.56,25285.8,25271.25,25277.67
1768407000,25278.56,25291.62,25278.56,25288.73
1768407300,25288.76,25296.52,25285.06,25291.47
1768407600,25291.5,25314.04,25291.5,25313.56
1768407900,25313.13,25314.84,25303.48,25314.73
1768464000,25275.83,25288.66,25267.22,25286.89
1768464300,25287.23,25294.77,25269.75,25286.25
1768464600,25286.68,25290.3,25267.65,25269.01
1768464900,25270.16,25279.01,25258.66,25259.47
1768465200,25259.39,25269.52,25254.94,25256.06
1768465500,25255.78,25255.78,25233.32,25247.91
1768465800,25247.98,25251.7,25239.46,25251.67
1768466100,25250.7,25262.03,25242.98,25261.77
1768466400,25261.83,25269.64,25260.49,25269.64
1768466700,25269.72,25278.52,25266.03,25266.31
1768467000,25266.25,25275.17,25265.36,25273.49
1768467300,25273.9,25282.05,25266.44,25268.97
1768467600,25269.57,25272.97,25246.61,25247.72
1768467900,25247.0,25251.92,25243.45,25246.06
1768468200,25246.16,25251.94,25240.4,25241.7
1768468500,25242.02,25248.27,25237.58,25242.41
1768468800,25242.25,25256.47,25240.43,25256.36
1768469100,25256.14,25275.24,25256.14,25274.56
1768469400,25274.87,25285.66,25272.69,25277.91
1768469700,25277.08,25279.95,25276.16,25277.55
1768470000,25277.19,25277.19,25261.38,25264.91
1768470300,25264.98,25267.19,25253.03,25254.11
1768470600,25254.39,25256.1,25248.43,25253.47
1768470900,25253.57,25258.16,25251.35,25251.64
1768471200,25251.84,25262.68,25250.0,25254.48
1768471500,25254.55,25271.91,25253.26,25271.91
1768471800,25269.86,25287.24,25268.58,25282.27
1768472100,25282.42,25282.42,25269.13,25282.0
1768472400,25281.7,25292.61,25280.9,25288.43
1768472700,25288.16,25290.71,25281.35,25286.5
1768473000,25287.66,25292.78,25280.32,25290.75
1768473300,25290.94,25293.0,25278.89,25278.89
1768473600,25279.91,25288.96,25279.44,25288.96
1768473900,25288.78,25297.95,25286.87,25295.62
1768474200,25294.56,25298.26,25290.15,25296.93
1768474500,25296.86,25302.66,25294.52,25301.18
1768474800,25301.15,25301.47,25293.73,25294.72
1768475100,25295.26,25295.51,25282.44,25283.0
1768475400,25282.77,25285.32,25277.09,25282.46
1768475700,25282.55,25291.24,25281.93,25291.09
1768476000,25289.87,25291.17,25284.59,25284.59
1768476300,25284.74,25292.5,25282.41,25292.33
1768476600,25292.42,25301.17,25289.03,25296.31
1768476900,25295.58,25295.58,25273.72,25273.91
1768477200,25274.19,25274.77,25256.81,25259.35
1768477500,25259.18,25263.2,25256.37,25262.62
1768477800,25262.76,25264.34,25251.42,25251.79
1768478100,25251.15,25260.02,25250.18,25259.99
1768478400,25259.55,25265.74,25256.52,25257.89
1768478700,25258.04,25258.04,25247.15,25254.55
1768479000,25254.62,25261.81,25254.25,25256.91
1768479300,25257.45,25274.98,25257.45,25274.98
1768479600,25274.66,25277.17,25269.38,25277.17
1768479900,25277.91,25284.23,25277.09,25282.69
1768480200,25282.16,25286.22,25277.71,25283.21
1768480500,25283.55,25284.88,25274.61,25275.87
1768480800,25276.1,25289.61,25274.53,25289.48
1768481100,25289.58,25291.8,25283.57,25286.27
1768481400,25286.29,25286.6,25279.53,25282.66
1768481700,25282.39,25284.06,25273.85,25279.36
1768482000,25279.16,25294.94,25275.72,25294.94
1768482300,25295.01,25298.89,25292.61,25293.47
1768482600,25291.94,25293.59,25282.93,25287.0
1768482900,25287.13,25298.04,25286.02,25297.65
1768483200,25297.58,25303.91,25295.2,25298.99
1768483500,25298.81,25300.02,25283.84,25298.56
1768483800,25298.38,25306.72,25298.38,25301.69
1768484100,25301.54,25312.25,25286.77,25287.06
1768484400,25286.96,25289.11,25281.8,25284.93
1768484700,25284.72,25287.14,25276.06,25284.96
1768485000,25285.16,25298.22,25285.16,25295.39
1768485300,25295.2,25302.23,25293.97,25294.74
1768485600,25294.91,25298.31,25290.03,25295.85
1768485900,25297.4,25304.55,25295.33,25304.35
1768486200,25304.23,25315.21,25303.74,25311.03
1768486500,25311.2,25321.2,25311.02,25320.1
1768486800,25321.58,25333.98,25318.41,25328.12
1768487100,25328.1,25328.15,25307.48,25307.48
1768487400,25313.76,25327.04,25310.75,25327.04
1768487700,25328.73,25337.61,25327.38,25327.93
1768488000,25328.71,25335.78,25315.73,25317.32
1768488300,25317.17,25321.94,25297.9,25301.58
1768488600,25301.53,25305.35,25290.76,25294.25
1768488900,25295.12,25303.3,25289.45,25302.71
1768489200,25302.53,25317.52,25301.06,25311.55
1768489500,25311.45,25312.14,25294.8,25298.44
1768489800,25298.8,25301.9,25286.42,25292.54
1768490100,25292.55,25301.82,25290.87,25294.87
1768490400,25294.61,25299.04,25285.82,25297.9
1768490700,25298.66,25298.8,25284.13,25288.05
1768491000,25290.22,25304.83,25289.0,25304.73
1768491300,25304.66,25315.44,25304.66,25311.46
1768491600,25311.99,25322.4,25311.8,25315.44
1768491900,25315.11,25318.97,25308.84,25315.38
1768492200,25315.27,25328.91,25315.13,25328.91
1768492500,25328.9,25355.35,25323.31,25353.68
1768492800,25356.97,25367.41,25355.58,25362.55
1768493100,25363.32,25375.99,25357.81,25372.54
1768493400,25372.74,25376.18,25368.09,25368.64
1768493700,25368.56,25368.56,25355.37,25364.07
1768494000,25364.2,25373.5,25361.23,25369.8
1768494300,25369.84,25378.55,25367.12,25374.47
1768550400,25336.01,25336.41,25326.08,25334.96
1768550700,25335.53,25354.11,25333.97,25344.36
1768551000,25345.01,25351.25,25334.26,25336.31
1768551300,25335.72,25349.34,25334.58,25341.38
1768551600,25341.31,25341.31,25314.15,25320.63
1768551900,25321.18,25335.76,25315.7,25332.63
1768552200,25332.64,25334.43,25318.3,25318.3
1768552500,25318.97,25322.25,25311.13,25315.75
1768552800,25316.14,25316.14,25300.77,25304.49
1768553100,25304.24,25319.42,25303.6,25316.44
1768553400,25313.08,25316.42,25307.42,25312.96
1768553700,25312.02,25315.26,25303.03,25306.5
1768554000,25307.66,25316.74,25300.39,25310.04
1768554300,25310.27,25316.77,25304.35,25306.02
1768554600,25305.92,25309.67,25299.55,25302.05
1768554900,25301.35,25303.54,25293.7,25295.84
1768555200,25295.47,25306.11,25293.23,25304.0
1768555500,25304.07,25305.03,25290.55,25300.55
1768555800,25300.5,25304.56,25291.14,25292.36
1768556100,25291.75,25295.21,25284.44,25287.79
1768556400,25288.44,25289.81,25280.06,25281.68
1768556700,25281.78,25295.48,25281.58,25295.48
1768557000,25295.57,25298.26,25289.6,25296.46
1768557300,25297.76,25302.83,25293.93,25295.56
1768557600,25296.47,25309.3,25293.89,25309.23
1768557900,25308.05,25323.28,25307.36,25323.0
1768558200,25323.21,25332.42,25322.82,25325.17
1768558500,25326.46,25326.46,25316.43,25322.13
1768558800,25322.02,25326.19,25318.78,25322.55
1768559100,25322.58,25326.14,25319.99,25320.64
1768559400,25320.42,25328.54,25319.53,25327.27
1768559700,25327.37,25337.35,25317.42,25336.88
1768560000,25336.78,25342.66,25327.89,25327.94
1768560300,25327.0,25331.45,25322.79,25328.28
1768560600,25333.86,25334.41,25306.78,25310.8
1768560900,25317.13,25321.19,25294.42,25296.3
1768561200,25301.54,25301.57,25283.64,25288.46
1768561500,25288.56,25295.29,25286.88,25292.93
1768561800,25291.84,25299.94,25289.51,25299.65
1768562100,25299.92,25322.45,25299.32,25322.45
1768562400,25322.63,25330.19,25321.32,25322.75
1768562700,25322.63,25323.17,25311.37,25320.18
1768563000,25320.33,25320.81,25309.2,25309.2
1768563300,25309.26,25309.53,25298.91,25300.88
1768563600,25300.76,25309.51,25300.42,25302.34
1768563900,25302.43,25302.89,25295.76,25298.26
1768564200,25298.22,25298.33,25282.6,25289.8
1768564500,25289.94,25294.21,25282.44,25293.51
1768564800,25293.37,25299.52,25293.37,25299.52
1768565100,25299.14,25300.77,25279.06,25284.9
1768565400,25285.21,25288.69,25281.49,25286.63
1768565700,25286.66,25295.17,25283.76,25283.82
1768566000,25284.01,25288.09,25264.83,25264.83
1768566300,25264.82,25280.02,25264.82,25277.15
1768566600,25276.99,25277.17,25262.74,25267.55
1768566900,25268.29,25276.73,25267.79,25270.61
1768567200,25270.94,25282.73,25270.51,25282.13
1768567500,25281.8,25290.91,25276.47,25277.1
1768567800,25277.03,25284.6,25273.33,25284.49
1768568100,25284.31,25285.92,25277.84,25284.78
1768568400,25284.96,25295.49,25284.63,25294.33
1768568700,25294.23,25297.34,25291.23,25296.33
1768569000,25293.52,25295.48,25290.58,25295.48
1768569300,25295.23,25298.52,25293.99,25296.12
1768569600,25295.95,25296.14,25286.37,25286.37
1768569900,25286.0,25288.29,25283.55,25288.29
1768570200,25288.36,25297.74,25288.36,25291.42
1768570500,25292.1,25295.7,25288.9,25290.26
1768570800,25290.05,25290.33,25283.48,25284.71
1768571100,25284.61,25290.86,25283.97,25288.99
1768571400,25288.45,25289.1,25279.28,25287.39
1768571700,25287.42,25290.14,25279.62,25280.97
1768572000,25280.92,25291.56,25280.36,25288.21
1768572300,25287.68,25288.15,25278.78,25281.1
1768572600,25280.6,25280.6,25268.76,25268.76
1768572900,25268.54,25278.14,25263.09,25278.14
1768573200,25278.61,25280.9,25277.17,25279.58
1768573500,25274.84,25281.08,25270.89,25271.66
1768573800,25271.8,25279.73,25242.97,25242.97
1768574100,25242.2,25272.76,25242.2,25263.56
1768574400,25263.45,25269.01,25252.44,25254.16
1768574700,25250.89,25264.19,25247.32,25251.76
1768575000,25252.08,25254.45,25228.96,25235.02
1768575300,25234.66,25237.48,25212.94,25212.94
1768575600,25213.07,25215.86,25198.53,25208.31
1768575900,25208.62,25243.02,25208.62,25242.65
1768576200,25242.8,25263.96,25242.02,25263.27
1768576500,25264.87,25264.87,25227.82,25229.48
1768576800,25230.94,25253.67,25228.85,25251.85
1768577100,25251.73,25256.96,25240.2,25254.01
1768577400,25254.78,25265.22,25252.69,25263.86
1768577700,25264.19,25272.75,25254.39,25255.15
1768578000,25255.08,25255.08,25230.27,25245.41
1768578300,25243.51,25262.57,25237.67,25262.57
1768578600,25262.66,25265.42,25245.23,25248.02
1768578900,25248.99,25257.23,25245.29,25254.53
1768579200,25255.52,25264.68,25252.91,25256.59
1768579500,25255.09,25272.77,25252.62,25272.36
1768579800,25273.53,25284.08,25261.88,25262.35
1768580100,25262.5,25265.0,25251.03,25253.1
1768580400,25253.16,25269.52,25253.16,25268.9
1768580700,25267.25,25276.96,25263.8,25276.96
1768809600,24940.47,24940.47,24918.61,24931.26
1768809900,24928.75,24959.3,24921.63,24954.63
1768810200,24954.29,24994.93,24950.3,24992.88
1768810500,24993.15,25040.95,24993.15,25040.23
1768810800,25039.18,25044.39,25028.35,25037.71
1768811100,25037.47,25040.64,25014.05,25021.03
1768811400,25021.58,25057.43,25012.95,25056.75
1768811700,25056.5,25070.61,25046.76,25062.51
1768812000,25062.63,25065.38,25033.34,25033.34
1768812300,25033.63,25053.8,25032.75,25037.42
1768812600,25037.1,25044.04,25031.86,25037.15
1768812900,25037.23,25043.74,25020.72,25036.24
1768813200,25036.14,25042.16,25012.8,25023.57
1768813500,25023.51,25024.49,25004.26,25004.4
1768813800,25003.36,25005.84,24994.16,24997.62
1768814100,24997.02,25008.53,24981.94,24986.54
1768814400,24986.91,24989.86,24962.42,24965.29
1768814700,24961.28,24990.27,24957.43,24987.1
1768815000,24987.84,24993.84,24973.57,24978.53
1768815300,24977.45,24980.74,24960.23,24960.91
1768815600,24960.8,24967.34,24953.21,24961.7
1768815900,24960.97,24977.57,24958.94,24974.88
1768816200,24975.49,24979.71,24966.82,24970.13
1768816500,24970.55,24972.8,24955.74,24956.68
1768816800,24957.33,24973.49,24949.72,24973.49
1768817100,24973.54,24975.84,24957.84,24962.59
1768817400,24962.29,24979.08,24961.85,24979.08
